ID,AGE,INCOME,SEX,MARRIED,OWNHOME,LOC,CLIMATE,FICO>=700
588691152,46,51,M,0,0,C,10,0
457269016,48,78,M,1,1,F,20,1
333761853,19,39,F,0,1,F,20,0
873682078,45,44,F,1,0,F,20,0
042363013,41,56,M,1,0,H,30,0
462041653,43,37,F,1,0,E,20,0
583759592,50,69,M,1,1,E,20,1
693994442,45,31,M,0,1,E,20,0
865227437,45,55,M,1,0,F,20,1
104742514,28,22,F,0,1,F,20,0
995861274,51,53,F,1,0,G,30,1
676767371,24,53,M,0,0,A,10,0
971649191,38,74,F,0,0,B,20,0
203820713,45,50,F,1,1,H,30,0
123651868,40,51,M,1,0,E,20,0
127476811,20,37,F,1,0,G,30,0
836372919,55,58,M,1,0,A,10,1
967100462,34,62,F,0,1,F,20,0
795416724,38,38,M,0,1,F,20,0
143122628,19,37,F,0,0,E,20,0
771344274,36,52,F,0,0,E,20,0
401521169,33,38,M,1,0,F,20,0
919054429,49,38,M,0,1,B,20,1
900434007,43,61,M,1,0,B,20,1
050437923,47,68,F,1,1,E,20,1
695354100,33,55,M,0,0,A,10,0
493426093,48,42,F,0,0,F,20,0
528716953,30,77,F,0,0,H,30,1
339909674,,,,,,F,20,
553088060,48,53,F,1,0,F,20,0
466991445,48,34,M,1,0,A,10,0
355188680,41,36,F,1,0,B,20,0
273966926,40,69,M,0,0,B,20,0
130670774,,,,,,A,10,
867511060,46,17,F,1,0,H,30,0
427943031,53,27,F,1,1,F,20,0
745437809,46,60,M,1,0,C,10,0
996084051,40,49,M,1,0,C,10,1
417598121,43,36,F,1,0,E,20,0
176748027,52,40,M,1,0,F,20,0
544960269,34,46,F,0,0,F,20,0
683679836,49,38,M,1,0,B,20,0
171133669,50,59,M,1,1,F,20,1
057446430,29,38,F,0,1,C,10,0
663766916,42,71,M,1,0,B,20,1
339965904,38,65,M,0,1,E,20,1
329277203,36,71,M,0,0,F,20,1
363418788,55,28,M,1,1,E,20,1
930802484,23,34,M,1,1,H,30,1
990018582,42,52,M,1,0,E,20,1
476522551,35,57,M,0,1,E,20,0
026180205,53,69,M,0,0,B,20,0
734392284,46,45,F,1,0,E,20,1
968474667,55,42,F,1,0,D,10,0
846652311,41,50,F,1,0,E,20,1
195766521,49,50,M,1,0,G,30,0
258509627,28,53,M,1,0,E,20,0
755740197,50,36,F,1,1,F,20,1
531395115,62,55,F,0,1,F,20,1
472357870,70,59,M,1,0,F,20,0
814491872,46,55,M,1,1,E,20,1
235419521,50,72,M,1,0,F,20,0
161230602,48,34,F,1,0,E,20,0
789691104,44,53,M,0,0,H,30,0
364958731,52,61,M,0,1,F,20,0
426243361,28,47,M,0,1,F,20,0
377799889,41,21,F,0,0,H,30,0
356162842,54,32,M,1,0,B,20,0
687709470,54,28,F,0,0,B,20,0
143396772,45,41,F,1,0,H,30,0
986**6541,43,36,M,1,0,G,30,0
359670104,42,25,M,1,0,E,20,0
611559009,25,21,F,0,0,F,20,0
953994560,39,72,F,0,0,E,20,0
821715698,43,54,M,0,0,H,30,0
271172472,49,51,F,0,1,C,10,1
096013418,56,58,F,1,1,F,20,1
330790774,44,30,F,1,0,B,20,1
354730814,42,53,M,0,0,F,20,0
099339458,49,53,F,1,0,D,10,1
502921545,42,44,F,1,1,C,10,1
477890920,21,57,M,0,0,B,20,0
650616785,41,31,M,1,0,B,20,0
602962313,23,63,M,1,0,E,20,0
724777434,50,23,F,1,0,G,30,0
354520769,50,56,M,0,0,G,30,0
431319681,49,26,F,1,1,E,20,1
152982671,43,33,M,1,0,H,30,1
186540097,43,56,M,1,1,F,20,1
767890234,35,52,F,0,1,E,20,0
807878599,27,62,M,0,1,E,20,1
191166556,,,,,,E,20,
501798969,46,28,F,1,0,F,20,0
884753027,49,36,F,1,0,E,20,0
915582284,,,,,,F,20,
855364361,55,22,M,1,0,C,10,1
541496583,57,23,M,1,0,F,20,0
565478673,46,44,F,1,1,F,20,0
079356512,45,61,F,1,0,B,20,0
874513856,44,44,F,1,0,A,10,1
328543477,55,20,F,1,0,G,30,0
790497901,,,,,,A,10,
102480647,57,57,F,1,1,G,30,1
699938174,37,46,F,0,0,B,20,1
551200221,52,61,M,1,0,F,20,1
258591580,40,74,F,0,0,B,20,1
513288358,56,61,F,1,1,E,20,1
411021519,39,55,M,0,0,B,20,0
346048417,34,71,F,1,0,E,20,0
224261882,34,28,M,0,1,E,20,0
999260901,33,27,F,0,0,F,20,0
999909436,39,41,F,0,0,E,20,0
856572655,68,70,F,0,0,A,10,0
906699413,41,16,F,1,0,A,10,0
886010264,25,66,M,1,0,H,30,1
626277556,44,68,F,0,1,E,20,1
017678701,35,49,M,0,1,F,20,0
880477166,51,40,F,1,0,F,20,0
943046177,51,23,F,1,0,G,30,0
041069417,34,18,M,0,0,E,20,0
062749014,50,18,M,1,0,B,20,1
622132904,62,40,M,1,0,D,10,0
516**1000,48,73,F,1,0,F,20,1
885660252,21,59,F,1,1,D,10,1
365423977,43,31,F,1,0,F,20,0
243100826,49,57,F,1,0,B,20,0
324899321,37,58,M,0,0,E,20,0
400307996,45,19,M,0,0,G,30,1
533188699,44,50,M,1,0,D,10,1
484770145,40,41,M,1,0,F,20,1
849455302,41,35,F,0,0,F,20,0
270576607,32,39,F,0,0,B,20,0
812040369,44,52,M,1,0,B,20,0
460779778,29,60,M,1,0,A,10,1
530436807,42,29,M,0,1,B,20,0
981394656,35,68,F,0,0,E,20,0
532148742,43,33,M,1,0,B,20,0
574803473,42,42,F,1,0,E,20,1
050977984,35,36,M,1,1,E,20,0
901014517,,,,,,E,20,
456576524,54,49,F,1,0,F,20,0
532332545,58,67,M,1,0,B,20,0
297103556,52,33,F,1,1,F,20,1
647544234,37,65,F,1,0,H,30,1
692294710,54,63,M,1,0,B,20,0
797040736,42,61,F,0,1,F,20,0
696641923,41,58,M,1,1,E,20,1
691514926,39,44,M,0,0,F,20,0
950469555,55,28,M,1,0,E,20,0
875353232,45,63,M,1,1,E,20,1
879786660,48,64,F,1,1,D,10,1
060257985,52,48,M,1,0,D,10,0
401807904,44,87,F,1,0,B,20,1
631618708,49,66,M,1,1,F,20,1
208236227,43,34,M,0,0,B,20,0
654786350,48,58,M,1,1,F,20,0
777596996,45,66,M,1,0,G,30,1
838198447,35,59,M,0,0,G,30,0
262842490,,,,,,F,20,
245967847,44,39,M,1,0,F,20,1
942943400,45,53,F,0,1,G,30,1
788025600,38,30,F,0,0,G,30,0
947311609,45,69,F,0,1,F,20,1
727166602,40,21,M,0,0,C,10,0
805547394,41,56,M,1,1,F,20,1
611743646,36,48,M,0,0,D,10,0
986844647,42,29,M,1,0,H,30,1
711344288,48,26,F,1,0,G,30,1
223902602,52,53,F,1,0,H,30,0
846317428,49,44,F,0,0,B,20,0
738063141,39,47,F,0,0,H,30,0
573693809,41,70,F,1,0,E,20,1
053167957,53,68,F,1,1,F,20,1
308983008,47,48,F,0,0,F,20,0
496321986,45,33,M,0,0,B,20,0
517703228,54,56,F,1,1,E,20,0
037245419,44,57,M,1,1,E,20,1
460809301,44,32,F,1,0,B,20,1
606500230,61,66,M,0,0,D,10,0
970724336,47,67,M,1,0,B,20,1
114338209,46,59,M,0,0,F,20,0
463141596,44,39,F,1,0,G,30,1
986754568,41,45,M,1,0,F,20,1
007329962,35,30,F,0,1,G,30,0
257740229,56,27,F,1,0,B,20,0
023189039,45,73,M,1,0,B,20,1
667815549,49,63,M,1,1,E,20,1
215974797,30,63,F,1,0,E,20,1
611619493,41,19,F,1,0,C,10,1
233552618,46,61,F,1,1,E,20,1
671655846,44,26,M,1,0,D,10,0
925857392,48,54,M,1,0,G,30,1
098033602,29,54,F,0,0,F,20,0
608821502,29,76,M,0,0,H,30,1
737853176,41,36,M,1,0,B,20,0
462717776,58,44,F,0,0,A,10,0
411048819,35,55,M,0,0,A,10,1
047604514,46,53,M,1,1,F,20,1
266013684,53,63,F,1,1,E,20,1
964357061,53,74,M,1,0,A,10,1
805228171,55,57,M,1,1,F,20,1
533018811,54,55,F,1,0,F,20,0
187460781,49,60,M,1,1,F,20,1
754125275,49,69,M,0,0,B,20,0
716231834,30,60,M,0,1,B,20,1
787440698,33,41,M,1,1,F,20,0
604701802,45,35,M,0,0,B,20,0
860945120,18,66,F,0,0,B,20,0
199014568,41,22,F,1,0,H,30,0
352036236,62,58,F,1,1,F,20,1
110414432,38,66,M,0,0,E,20,1
736422701,70,69,F,0,0,C,10,0
787782987,45,24,F,1,0,B,20,1
506439693,34,51,M,0,0,D,10,0
917420234,55,43,F,1,0,F,20,0
443719353,45,30,F,1,1,B,20,1
875798433,45,18,M,0,0,D,10,0
481537852,50,62,M,1,1,E,20,1
053590665,45,18,M,0,0,D,10,0
681612862,48,49,F,0,0,F,20,0
517809990,74,40,M,0,1,E,20,0
790473101,32,75,F,0,1,F,20,0
382185543,53,42,M,1,0,F,20,1
157384855,42,50,F,1,1,H,30,1
758979464,43,56,M,1,0,H,30,1
611175101,42,59,M,0,1,E,20,1
866569721,38,51,M,0,0,H,30,0
434776682,32,52,M,0,0,H,30,0
895371701,55,29,F,0,1,H,30,0
673190367,68,42,F,1,0,E,20,0
447738984,53,17,M,1,0,H,30,0
068015594,42,36,F,0,0,F,20,0
498559151,43,56,M,1,1,F,20,1
477**3914,60,21,F,1,0,G,30,0
310285955,45,62,F,1,1,H,30,1
551223412,40,22,F,1,0,B,20,0
498582373,31,19,F,0,1,F,20,0
666048862,37,56,F,1,1,H,30,1
746087519,35,49,M,1,0,H,30,1
908534030,51,41,F,1,0,E,20,0
616835531,42,60,F,1,0,D,10,1
048791900,39,52,F,0,0,G,30,0
529738530,55,60,M,1,0,H,30,1
991578153,48,66,F,0,0,B,20,1
134944756,51,41,F,1,0,F,20,0
992854023,37,52,F,0,0,G,30,0
663434495,43,32,F,0,0,B,20,0
570010451,51,31,F,1,1,E,20,0
108738602,36,20,F,0,0,E,20,0
416311014,34,70,M,0,0,A,10,0
832433709,25,67,M,0,0,G,30,0
858198661,41,36,M,1,1,C,10,1
616736645,37,80,M,0,0,B,20,0
310974434,38,23,M,0,0,D,10,0
494605613,46,57,M,1,0,H,30,1
069924796,56,57,M,1,0,E,20,1
623685391,45,68,M,0,0,B,20,1
092648834,35,47,F,1,0,E,20,0
077361312,40,50,M,0,0,E,20,1
465795713,41,49,F,1,0,E,20,0
532379561,48,57,M,1,1,E,20,1
847391247,45,29,F,1,1,D,10,1
343771070,75,74,M,1,1,E,20,1
431985431,51,56,F,1,0,H,30,1
112576581,42,26,F,1,0,G,30,1
969513937,46,63,M,1,1,E,20,1
823412496,39,40,M,0,0,C,10,0
114758586,56,37,M,1,1,F,20,0
833879903,55,50,M,1,0,H,30,1
916687516,51,37,M,1,0,E,20,0
719890929,61,61,M,1,0,B,20,0
748965528,40,61,F,1,0,G,30,0
074957541,41,19,M,1,0,H,30,0
442395765,37,24,M,1,0,F,20,0
270903159,48,43,F,1,1,C,10,1
834855231,43,51,F,1,0,H,30,1
186570422,65,67,M,1,0,F,20,0
794880008,61,43,F,1,0,E,20,0
792925003,46,53,M,0,0,H,30,1
379454103,53,75,M,0,1,F,20,0
960903988,49,19,F,1,0,H,30,1
491705783,55,43,F,1,1,A,10,1
114944015,48,72,M,1,0,B,20,1
565909587,28,29,M,0,0,A,10,0
003631239,36,55,F,0,0,A,10,0
079518697,61,19,F,0,1,G,30,1
654712026,47,53,F,1,1,H,30,1
017535689,35,49,F,0,0,E,20,0
003210135,27,20,M,1,0,C,10,0
310268684,44,40,F,1,1,D,10,1
612138756,42,45,F,0,0,E,20,0
144839580,42,17,M,1,0,G,30,0
531821360,54,30,F,1,0,F,20,0
232229170,25,71,M,1,1,A,10,1
817151885,55,42,F,1,0,A,10,0
266706200,31,72,M,1,0,F,20,0
682327339,32,62,M,0,0,F,20,0
308231325,59,44,F,0,0,E,20,0
471995038,47,53,F,1,0,D,10,1
737179299,44,60,M,0,0,G,30,1
286824157,47,69,M,1,0,B,20,1
573096113,35,58,F,0,1,F,20,0
792965203,35,56,M,0,0,A,10,1
433399824,33,33,M,0,0,E,20,0
742586079,40,66,M,1,1,F,20,1
241482199,44,36,F,1,0,H,30,1
921796143,37,56,M,0,1,E,20,0
175628328,56,40,M,1,1,H,30,1
476214100,50,23,M,1,0,H,30,0
973449989,42,74,F,1,0,C,10,1
631617881,43,47,F,0,0,E,20,0
541965775,52,25,M,1,1,C,10,0
207548454,51,41,F,1,1,G,30,1
098322618,44,69,F,1,0,A,10,1
278454872,34,59,M,0,0,A,10,0
139175251,59,37,M,1,1,E,20,1
031435387,38,62,M,0,1,F,20,1
548664350,31,29,F,0,0,G,30,0
066139609,52,51,M,0,0,B,20,0
044538731,48,37,F,0,0,F,20,0
312496478,51,40,F,1,1,D,10,1
417335354,36,67,F,0,1,B,20,0
119946726,45,58,M,1,1,E,20,1
098548387,53,69,M,0,0,F,20,0
636197639,52,33,M,1,0,A,10,0
318329276,35,64,F,0,1,F,20,0
200669871,31,46,M,1,0,B,20,0
195181013,38,61,M,0,0,F,20,0
347086765,43,62,F,1,0,E,20,1
569685630,47,48,F,1,0,B,20,0
334938054,43,19,F,1,0,G,30,0
096784409,37,56,M,0,0,B,20,0
464035894,22,67,M,1,1,F,20,1
054219816,31,44,M,0,1,F,20,0
783824234,51,56,M,1,0,H,30,0
671079699,45,49,M,1,0,E,20,1
744406435,59,20,M,0,0,H,30,0
402062700,44,65,F,1,0,A,10,1
475102553,56,18,F,1,0,H,30,0
106948414,61,64,M,1,0,D,10,0
217986751,38,23,M,0,0,G,30,0
732845104,56,58,M,0,1,F,20,1
637088917,45,49,M,0,0,G,30,0
715519614,43,47,M,1,0,H,30,1
598715145,44,64,M,1,0,B,20,1
255050439,44,40,F,1,1,C,10,1
205025699,66,37,F,1,1,F,20,0
606174091,27,47,F,0,0,F,20,0
675504191,32,52,F,1,0,B,20,0
916931173,52,22,F,1,1,H,30,1
250658698,50,20,M,1,0,C,10,1
662315020,34,36,F,0,0,B,20,0
402763979,31,42,F,0,0,B,20,0
938029054,39,59,F,0,0,F,20,0
648144493,38,67,M,0,0,B,20,0
106584056,41,27,F,1,0,A,10,0
547678144,59,66,M,1,1,F,20,1
978047958,52,18,F,1,0,E,20,0
559315261,44,19,F,1,0,B,20,0
275433559,44,72,M,0,0,G,30,1
983691106,45,48,M,0,0,E,20,0
013342781,75,70,M,1,0,D,10,0
770916344,45,37,F,1,0,E,20,1
977491536,57,62,F,1,1,E,20,1
815443723,36,62,F,1,1,G,30,1
167165426,54,49,F,1,0,G,30,0
593380068,46,63,M,1,1,F,20,1
331485792,45,63,M,1,0,F,20,0
443475296,38,58,F,0,0,E,20,0
792736810,25,61,F,0,1,G,30,0
455972579,50,39,F,1,1,D,10,1
560167966,38,61,M,0,1,F,20,1
330242322,72,16,F,1,0,H,30,0
600193656,36,52,M,0,0,H,30,0
830826368,43,29,M,0,0,E,20,1
432605770,36,57,M,0,0,G,30,0
445033198,51,15,F,0,0,H,30,0
986191675,40,36,F,1,1,C,10,1
408142828,34,61,M,0,1,C,10,0
241250240,41,56,M,1,1,F,20,1
972289749,47,42,F,1,0,E,20,1
701391058,43,72,M,1,0,A,10,1
817188473,59,42,M,1,1,F,20,1
230777439,40,54,M,1,0,G,30,1
664025724,56,28,F,1,0,B,20,0
100946888,35,58,M,0,1,F,20,1
949211562,40,63,M,1,0,A,10,0
462517303,51,66,M,1,0,B,20,1
954345757,46,65,M,1,1,E,20,1
386598405,40,59,M,1,1,G,30,1
657823357,42,50,M,1,0,H,30,1
933223689,53,45,F,1,0,F,20,0
411089618,45,48,M,0,0,B,20,1
884459987,52,63,M,1,1,E,20,0
894888871,24,59,F,1,0,A,10,0
247749667,34,54,F,0,0,E,20,0
222829289,53,53,M,1,0,C,10,0
557427666,41,29,M,1,0,E,20,0
972887639,44,30,M,1,1,F,20,1
848769746,,,,,,F,20,
262631402,37,59,F,0,1,F,20,0
024224563,40,56,M,1,1,E,20,1
905751309,52,39,F,1,0,F,20,0
085498567,22,69,M,0,0,F,20,0
694360656,33,54,M,0,0,G,30,0
852886344,31,32,F,0,1,G,30,1
484595238,43,46,M,1,0,F,20,0
781941361,42,69,M,1,0,E,20,1
379099049,50,22,M,0,0,G,30,0
375213897,40,37,M,1,0,E,20,1
188761335,45,62,F,1,1,A,10,1
492270416,46,57,M,1,0,B,20,0
234540209,36,46,F,0,0,E,20,0
970967472,63,37,F,0,1,E,20,1
423080655,45,25,F,1,0,E,20,1
654519217,51,67,F,1,1,C,10,1
531502992,45,65,M,1,1,D,10,1
801011587,49,80,M,1,0,A,10,1
953515873,50,49,F,1,0,F,20,1
703459418,47,29,F,1,1,E,20,1
290298081,21,32,M,0,1,F,20,0
827451796,44,18,F,1,0,C,10,1
698826905,23,40,M,0,0,F,20,0
655234321,50,58,M,1,1,F,20,1
049988195,25,50,F,0,0,E,20,0
148375959,50,65,M,1,0,B,20,1
516564092,74,37,F,1,0,E,20,0
041916203,,,,,,F,20,
831890003,63,49,M,1,0,C,10,0
230497473,,,,,,E,20,
014430475,40,63,F,1,0,B,20,1
699328441,39,59,F,0,1,E,20,1
948550230,48,66,M,1,0,E,20,1
447020997,53,55,M,1,0,C,10,1
690569561,49,39,F,1,0,B,20,0
545726903,27,38,M,0,0,B,20,0
674487175,49,38,M,1,1,A,10,1
856951581,74,29,F,0,0,F,20,0
721872681,40,74,F,1,0,F,20,1
526108343,42,40,M,1,0,B,20,0
929600302,37,62,F,0,1,F,20,0
320537457,38,56,M,0,0,C,10,0
613603806,46,75,F,1,1,F,20,1
317546662,54,59,M,1,0,G,30,0
186764330,47,33,F,1,1,E,20,0
031342992,48,17,F,1,0,A,10,1
014632664,54,32,F,1,0,F,20,0
243541254,35,22,F,1,0,F,20,0
782964185,38,69,F,1,1,F,20,1
680674458,34,27,F,0,1,H,30,0
198377495,53,28,M,0,1,G,30,1
603267094,53,37,F,1,0,A,10,0
482475673,72,51,F,0,1,C,10,0
302130569,60,60,F,0,0,B,20,0
396260094,37,75,M,0,1,E,20,1
774072983,33,66,M,0,0,A,10,1
501274191,56,48,M,1,1,F,20,1
477130645,52,32,F,1,1,F,20,0
076332736,40,67,M,1,0,B,20,1
587420294,33,56,F,0,0,H,30,0
243861388,71,39,F,0,0,F,20,0
334331620,43,61,M,0,1,E,20,0
809306964,44,63,F,0,1,F,20,1
122393190,44,56,F,1,0,G,30,0
427541747,54,19,M,0,0,H,30,0
308986525,62,26,F,0,1,F,20,0
703509972,38,68,M,0,0,B,20,1
165073522,40,24,M,1,0,F,20,1
115772471,22,76,F,0,0,F,20,0
261078619,46,52,M,1,0,H,30,0
174201850,51,43,F,0,0,E,20,0
375629049,29,52,M,0,0,E,20,0
049104731,53,15,M,1,1,A,10,0
833789135,33,62,M,0,0,B,20,0
489191976,48,55,F,1,1,B,20,1
542535700,46,24,F,0,0,H,30,1
907920227,58,39,F,1,0,C,10,0
433355339,64,35,M,0,1,G,30,1
127889307,37,19,M,0,0,B,20,0
010380626,47,18,F,1,0,H,30,1
664943717,40,31,F,1,0,B,20,1
207811500,38,38,F,0,0,F,20,0
035578569,42,43,M,1,0,E,20,0
256504140,40,36,F,0,0,E,20,0
166958137,48,47,F,0,0,E,20,0
168208330,41,19,F,0,0,G,30,0
055074114,46,57,M,1,1,E,20,1
921504546,47,50,F,1,0,E,20,1
750545795,60,31,M,1,0,C,10,0
833788847,29,59,F,1,0,E,20,0
843466225,58,65,F,1,0,B,20,1
049163937,45,53,F,0,0,G,30,0
342917799,64,45,F,1,0,E,20,0
