Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,UPB>Appraisal,median income ($),% of people in poverty,LoanValuetoAppraised
26,137700,97,747,N,1071,4225,145000,135157,0.253491,Pay-off,non-default,SC,0,39326,14,0.949655172
63,97900,100,786,N,2698,6661,250500,250055,0.405044,Active,non-default,WA,0,48688,11.7,0.390818363
25,107000,100,685,N,1534,5140,216500,215900,0.298444,Pay-off,non-default,MN,0,55914,7,0.494226328
33,322700,77,681,N,0,5025,275000,275000,0,Pay-off,non-default,NV,1,46984,10.2,1.173454545
30,86000,100,700,N,1289,4946,111000,108500,0.260615,Active,non-default,TN,0,38550,14.9,0.774774775
46,207000,90,746,N,1695,2611,93000,92000,0.649177,Active,non-default,WA,1,48688,11.7,2.225806452
38,179450,97,660,N,1064,4280,89000,87900,0.248598,Active,non-default,FL,1,40171,12.3,2.016292135
41,182000,80,656,N,1524,3580,148000,150100,0.425698,Pay-off,non-default,CO,1,51022,9.8,1.22972973
25,105000,100,649,N,1698,4675,164900,164900,0.363209,Pay-off,non-default,FL,0,40171,12.3,0.636749545
28,66900,100,687,N,0,5166,225000,225000,0,Pay-off,non-default,NY,0,44228,14.4,0.297333333
34,59805,90,696,N,1441,6319,160000,159860,0.228042,Pay-off,non-default,CA,0,49894,13.2,0.37378125
27,126000,100,678,N,1216,6000,141000,141000,0.202667,Pay-off,non-default,DC,0,43573,16.8,0.893617021
37,174900,100,700,N,1560,5000,206000,205200,0.312,Pay-off,non-default,CA,0,49894,13.2,0.849029126
37,140000,100,687,N,968,3443,83000,67094,0.28115,Active,non-default,FL,1,40171,12.3,1.686746988
27,87500,100,729,N,1267,5800,146500,87500,0.218448,Pay-off,non-default,FL,0,40171,12.3,0.597269625
37,109800,90,751,N,1465,2758,220000,214000,0.531182,Pay-off,non-default,MN,0,55914,7,0.499090909
48,112410,90,722,N,2583,4220,225500,225000,0.612085,Active,non-default,OH,0,44160,10.8,0.498492239
37,45600,95,627,N,1516,9631,85000,84000,0.157408,Active,non-default,IN,0,43003,10.2,0.536470588
35,239200,80,597,Y,653,1560,86000,80766,0.41859,Active,non-default,NC,1,39000,14.8,2.781395349
26,120748,95,509,N,2192,5203,175000,171800,0.421295,Active,non-default,GA,0,43217,12,0.689988571
57,223400,100,686,N,1499,2725,192000,190000,0.550092,Active,non-default,OR,1,42617,11.7,1.163541667
49,171000,100,665,N,2361,5244,253000,252020,0.450229,Pay-off,non-default,NV,0,46984,10.2,0.675889328
36,169000,100,731,N,1393,3939,130000,128000,0.353643,Active,non-default,FL,1,40171,12.3,1.3
41,194000,93,762,N,1593,4297,97000,96400,0.370724,Pay-off,non-default,AZ,1,42590,13.8,2
37,118300,80,691,N,2977,8880,435000,435000,0.335248,Pay-off,non-default,IL,0,45787,12.5,0.271954023
37,112000,80,749,N,0,4750,270000,260000,0,Active,non-default,CA,0,49894,13.2,0.414814815
61,165000,75,739,N,2769,10000,164000,161001,0.2769,Active,non-default,OH,1,44160,10.8,1.006097561
35,79325,95,634,Y,1947,4000,161000,159000,0.48675,Pay-off,non-default,MI,0,44476,12.1,0.492701863
47,93023,97,591,Y,1328,3031,116000,116000,0.438139,Active,non-default,MI,0,44476,12.1,0.801922414
37,98900,97,767,N,840,4205,150000,145000,0.199762,Pay-off,non-default,NC,0,39000,14.8,0.659333333
37,165000,100,694,Y,1511,3597,82000,81900,0.420072,Active,non-default,IL,1,45787,12.5,2.012195122
37,139500,100,572,N,1401,3917,162000,162000,0.357672,Pay-off,non-default,VA,0,53275,9.8,0.861111111
23,146400,80,641,N,0,5375,170000,169900,0,Pay-off,non-default,FL,0,40171,12.3,0.861176471
39,322050,95,626,N,898,2040,93000,92500,0.440196,Active,non-default,OH,1,44160,10.8,3.462903226
39,171000,90,652,N,1609,4500,122500,122500,0.357556,Active,non-default,MN,1,55914,7,1.395918367
60,85000,95,724,N,1043,4800,140000,140000,0.217292,Active,non-default,OR,0,42617,11.7,0.607142857
30,163400,100,692,N,0,4800,147000,147000,0,Active,non-default,UT,1,50614,9.6,1.111564626
39,269550,90,628,N,935,2080,92900,92900,0.449519,Active,non-default,NC,1,39000,14.8,2.901506997
66,83000,100,688,N,2488,5801,150000,150000,0.428892,Pay-off,non-default,NY,0,44228,14.4,0.553333333
27,84143,102,768,N,1149,5017,140000,140000,0.229021,Pay-off,non-default,CA,0,49894,13.2,0.601021429
21,65000,100,725,N,2143,6583,319000,319000,0.325535,Pay-off,non-default,MD,0,56763,8.6,0.203761755
20,86400,80,685,N,2891,6282,167000,165500,0.460204,Active,non-default,AZ,0,42590,13.8,0.517365269
47,186105,95,664,N,1877,3413,125000,115000,0.549956,Pay-off,non-default,MN,1,55914,7,1.48884
37,96000,100,660,Y,903,3211,114000,113500,0.281221,Pay-off,non-default,AZ,0,42590,13.8,0.842105263
24,129200,94,737,N,1924,4115,259000,258500,0.467558,Pay-off,non-default,MD,0,56763,8.6,0.498841699
50,152000,95,729,N,2035,4584,305000,305000,0.443935,Active,non-default,NY,0,44228,14.4,0.498360656
28,74000,89,764,N,627,2859,73900,73900,0.219307,Active,non-default,NC,1,39000,14.8,1.00135318
41,117000,98,730,N,1768,4272,97500,97500,0.413858,Active,non-default,NC,1,39000,14.8,1.2
37,113500,100,583,Y,2153,6072,183000,183000,0.354578,Active,non-default,MI,0,44476,12.1,0.620218579
27,161000,100,610,Y,4133,17499,350000,349000,0.236185,Pay-off,non-default,AZ,0,42590,13.8,0.46
37,92872,102,688,N,2939,4970,225000,219900,0.591348,Pay-off,non-default,IL,0,45787,12.5,0.412764444
45,262550,89,677,N,987,1974,57900,57900,0.5,Pay-off,non-default,PA,1,44286,10.4,4.534542314
48,118750,95,736,N,1577,5601,181000,180000,0.281557,Active,non-default,AZ,0,42590,13.8,0.656077348
37,132378,75,726,N,1602,4765,125000,124900,0.336201,Active,non-default,NJ,1,56772,8.2,1.059024
46,155000,100,799,N,1028,3434,127000,125900,0.299359,Active,non-default,NC,1,39000,14.8,1.220472441
24,71150,95,757,N,944,1937,110000,109900,0.487352,Active,non-default,GA,0,43217,12,0.646818182
41,206920,80,757,Y,798,2268,95000,94000,0.351852,Active,non-default,FL,1,40171,12.3,2.178105263
28,97750,95,719,Y,1285,3900,123000,117900,0.329487,Active,non-default,GA,0,43217,12,0.794715447
37,135000,90,660,N,1824,3999,119000,118500,0.456114,Pay-off,non-default,NJ,1,56772,8.2,1.134453782
22,170000,90,755,N,1049,4600,200000,200000,0.228043,Pay-off,non-default,CA,0,49894,13.2,0.85
28,98500,98,642,N,649,5106,84000,72400,0.127105,Pay-off,non-default,TX,1,41275,16.4,1.172619048
32,273125,95,591,Y,2254,3075,285000,280000,0.733008,Pay-off,non-default,CA,0,49894,13.2,0.958333333
36,179500,100,681,N,0,5025,130000,130000,0,Pay-off,non-default,NC,1,39000,14.8,1.380769231
37,208400,80,762,N,1947,5025,230000,230000,0.387487,Active,non-default,CA,0,49894,13.2,0.906086957
37,88000,89,769,N,1169,6530,106000,105000,0.17902,Pay-off,non-default,FL,0,40171,12.3,0.830188679
37,135000,100,667,N,2117,3343,158000,157500,0.633264,Active,non-default,MD,0,56763,8.6,0.85443038
88,200000,68,660,N,3704,6972,263000,262500,0.531268,Pay-off,non-default,NV,0,46984,10.2,0.760456274
29,139100,90,745,Y,1019,4600,58000,54900,0.221522,Active,non-default,NY,1,44228,14.4,2.398275862
43,63250,85,741,N,1646,8535,200000,200000,0.192853,Pay-off,non-default,MD,0,56763,8.6,0.31625
35,210000,98,688,N,931,2142,107000,105400,0.434641,Active,non-default,OH,1,44160,10.8,1.962616822
51,169536,98,652,N,2146,4167,160000,154072,0.514999,Pay-off,non-default,GA,1,43217,12,1.0596
32,118900,95,723,N,2779,3089,200000,186000,0.899644,Active,non-default,TX,0,41275,16.4,0.5945
37,105000,82,711,N,4271,9787,260000,255000,0.436395,Pay-off,non-default,NV,0,46984,10.2,0.403846154
37,163576,100,639,N,843,3167,132000,128000,0.266183,Pay-off,non-default,MD,1,56763,8.6,1.239212121
21,76000,95,705,N,2618,7882,154000,153501,0.332149,Pay-off,non-default,IL,0,45787,12.5,0.493506494
46,130500,90,652,N,1156,2896,90000,79000,0.399171,Pay-off,non-default,TN,1,38550,14.9,1.45
45,65930,95,509,N,763,2335,136000,133000,0.326767,Active,non-default,GA,0,43217,12,0.484779412
47,137600,80,566,Y,1012,2167,96000,95000,0.467005,Active,non-default,FL,1,40171,12.3,1.433333333
37,138800,100,727,N,2656,5167,236000,236000,0.514031,Pay-off,non-default,IL,0,45787,12.5,0.588135593
26,285000,100,647,N,2312,5025,335000,335000,0.460128,Pay-off,non-default,NY,0,44228,14.4,0.850746269
52,272500,90,900,N,796,2333,90000,90000,0.341192,Active,non-default,NC,1,39000,14.8,3.027777778
47,149900,100,687,N,1347,6283,191000,191000,0.214388,Active,non-default,CA,0,49894,13.2,0.784816754
42,260000,68,552,Y,1412,2797,98500,98430,0.504827,Pay-off,non-default,NC,1,39000,14.8,2.639593909
56,155000,100,609,N,1963,4788,143000,141000,0.409983,Active,non-default,TX,1,41275,16.4,1.083916084
41,147250,97,617,Y,2138,4466,200000,197000,0.478728,Active,non-default,FL,0,40171,12.3,0.73625
37,129600,80,787,N,3554,9419,325000,325000,0.377322,Active,non-default,CA,0,49894,13.2,0.398769231
26,79300,95,684,N,1730,5615,209000,205000,0.308103,Pay-off,non-default,AZ,0,42590,13.8,0.379425837
25,113000,100,799,N,2835,8005,424300,424300,0.354154,Active,non-default,NC,0,39000,14.8,0.266320999
32,186500,100,640,N,1512,5025,175000,175000,0.300914,Pay-off,non-default,NY,1,44228,14.4,1.065714286
36,151900,95,718,Y,1071,2585,97000,92750,0.414313,Active,non-default,MO,1,43988,10.9,1.565979381
38,71200,80,685,N,2509,4562,250000,247340,0.549978,Pay-off,non-default,TX,0,41275,16.4,0.2848
43,125700,100,601,Y,2858,6666,214500,214500,0.428743,Active,non-default,IL,0,45787,12.5,0.586013986
52,109625,100,703,N,1931,5003,157000,157000,0.385968,Pay-off,non-default,AZ,0,42590,13.8,0.698248408
29,315000,90,741,Y,1197,2500,119000,118500,0.4788,Active,non-default,WI,1,47220,10.2,2.647058824
35,66000,100,771,Y,2614,6163,184000,183000,0.424144,Active,non-default,GA,0,43217,12,0.358695652
52,296000,99,763,N,1658,4296,148800,148605,0.38594,Active,non-default,FL,1,40171,12.3,1.989247312
29,137750,95,747,Y,4737,15833,203000,186465,0.299185,Pay-off,non-default,TN,0,38550,14.9,0.678571429
23,76240,97,711,Y,2827,5624,287000,286500,0.502667,Active,non-default,CA,0,49894,13.2,0.265644599
36,235700,100,704,N,723,3000,90000,90000,0.241,Pay-off,non-default,AZ,1,42590,13.8,2.618888889
21,83125,95,670,Y,3084,5429,343000,340015,0.56806,Active,non-default,VA,0,53275,9.8,0.242346939
39,150250,100,739,N,1501,4534,141000,139000,0.331054,Active,non-default,ME,1,39395,12.2,1.065602837
37,194400,80,620,N,853,2426,99000,90000,0.351608,Active,non-default,MA,1,52354,9.8,1.963636364
32,123900,100,645,N,1437,5265,120000,119500,0.272934,Active,non-default,OH,1,44160,10.8,1.0325
47,108015,95,551,Y,940,2000,91000,89984,0.47,Active,non-default,GA,1,43217,12,1.186978022
20,65500,100,704,N,2666,7798,260000,259950,0.341883,Active,non-default,VA,0,53275,9.8,0.251923077
36,170770,100,691,N,2335,5500,190000,189900,0.424545,Pay-off,non-default,CO,0,51022,9.8,0.898789474
53,189900,90,628,N,924,2107,104000,104000,0.438538,Active,non-default,FL,1,40171,12.3,1.825961538
48,255000,70,687,N,2580,10735,242000,235233,0.240335,Active,non-default,MO,1,43988,10.9,1.053719008
42,101250,80,601,N,1327,2666,100000,99900,0.497749,Active,non-default,FL,1,40171,12.3,1.0125
32,123500,98,785,N,1146,4292,136000,134000,0.267008,Pay-off,non-default,GA,0,43217,12,0.908088235
41,132050,95,693,N,4640,5025,315000,315000,0.923441,Pay-off,non-default,CA,0,49894,13.2,0.419206349
37,57500,100,791,N,2540,7916,255000,251000,0.320869,Active,non-default,NY,0,44228,14.4,0.225490196
36,278000,100,708,N,501,920,50000,50000,0.544565,Active,non-default,MI,1,44476,12.1,5.56
37,130900,90,648,N,871,2963,77700,65000,0.293959,Pay-off,non-default,GA,1,43217,12,1.684684685
50,166717,100,775,N,3071,5867,230000,227900,0.523436,Pay-off,non-default,NY,0,44228,14.4,0.724856522
46,175200,80,687,N,1737,3104,91000,90900,0.559601,Active,non-default,FL,1,40171,12.3,1.925274725
44,158200,80,725,N,1200,2881,68000,63510,0.416522,Pay-off,non-default,VA,1,53275,9.8,2.326470588
37,88200,90,801,N,2467,9333,410000,410000,0.264331,Active,non-default,CA,0,49894,13.2,0.215121951
37,175500,90,663,N,1406,2820,160000,150000,0.498582,Active,non-default,CT,1,55970,8.8,1.096875
37,191850,69,744,N,1474,3679,106500,106000,0.400652,Pay-off,non-default,SC,1,39326,14,1.801408451
37,209800,95,736,N,1286,2085,100000,98000,0.616787,Active,non-default,WA,1,48688,11.7,2.098
37,140000,80,627,N,1581,3689,54000,53500,0.428571,Active,non-default,KY,1,37396,15.4,2.592592593
33,114330,100,659,N,2829,4395,172000,172000,0.643686,Pay-off,non-default,FL,0,40171,12.3,0.664709302
45,96000,85,652,N,462,3721,54460,54460,0.12416,Active,non-default,TN,1,38550,14.9,1.76276166
27,95500,100,689,N,665,5000,75200,75200,0.133,Active,non-default,VA,1,53275,9.8,1.269946809
29,139900,100,740,N,732,3800,83000,80000,0.192632,Active,non-default,FL,1,40171,12.3,1.685542169
34,250500,86,576,N,614,1473,79000,71700,0.416836,Active,non-default,SC,1,39326,14,3.170886076
39,171000,95,624,Y,1762,3952,226000,226000,0.44585,Pay-off,non-default,CA,0,49894,13.2,0.756637168
32,145350,95,693,N,1383,4200,182000,181200,0.329286,Active,non-default,OR,0,42617,11.7,0.798626374
48,114950,95,604,Y,1090,2428,47500,47500,0.448929,Active,non-default,IA,1,43042,9.7,2.42
47,173850,95,695,N,1649,2962,194000,190285,0.556718,Pay-off,non-default,NV,0,46984,10.2,0.896134021
50,172900,100,592,Y,1767,3033,0,96000,0.582591,Active,non-default,TX,1,41275,16.4,#DIV/0!
37,322500,90,670,Y,3672,5025,365000,367000,0.730792,Pay-off,non-default,NY,0,44228,14.4,0.883561644
37,179900,100,771,N,694,3468,93000,93000,0.200115,Active,non-default,PA,1,44286,10.4,1.934408602
52,140650,97,650,N,1098,2496,49000,49000,0.439904,Active,non-default,PA,1,44286,10.4,2.870408163
30,82650,95,724,N,2534,4607,244000,242000,0.550033,Active,non-default,VA,0,53275,9.8,0.338729508
26,190000,100,747,N,3495,19000,320000,318000,0.183947,Pay-off,non-default,CA,0,49894,13.2,0.59375
55,125800,97,813,N,630,3327,99000,99000,0.18936,Pay-off,non-default,VA,1,53275,9.8,1.270707071
42,139900,90,616,Y,1582,2425,154000,154000,0.652371,Active,non-default,GA,0,43217,12,0.908441558
34,67700,100,743,N,1843,6879,175000,174900,0.267917,Pay-off,non-default,CA,0,49894,13.2,0.386857143
35,94000,100,659,N,2396,5450,269500,265000,0.439633,Pay-off,non-default,MD,0,56763,8.6,0.348794063
74,185000,99,754,Y,1339,5560,182000,181500,0.240827,Active,non-default,MN,1,55914,7,1.016483516
49,211638,102,625,N,1701,3033,140000,139725,0.560831,Pay-off,non-default,GA,1,43217,12,1.5117
27,83000,100,719,N,2854,7550,300000,299500,0.378013,Active,non-default,WA,0,48688,11.7,0.276666667
22,124800,85,723,N,1075,3664,170000,170000,0.293395,Pay-off,non-default,MD,0,56763,8.6,0.734117647
34,164350,95,673,Y,1577,3422,95000,95000,0.460842,Active,non-default,NY,1,44228,14.4,1.73
29,127500,100,553,Y,1230,3582,145000,144000,0.343384,Pay-off,non-default,IL,0,45787,12.5,0.879310345
34,182700,102,771,N,1029,2906,114500,114172,0.354095,Active,non-default,SC,1,39326,14,1.595633188
36,102625,80,742,N,2431,5025,278000,275000,0.483812,Pay-off,non-default,NJ,0,56772,8.2,0.369154676
56,69210,90,770,N,1920,5113,149000,149000,0.375513,Pay-off,non-default,NH,0,57352,5.7,0.464496644
25,169750,97,789,N,1711,4150,175000,172000,0.412289,Pay-off,non-default,MD,0,56763,8.6,0.97
41,96000,80,660,Y,1682,2925,178500,178500,0.575043,Pay-off,non-default,IL,0,45787,12.5,0.537815126
37,149400,90,783,N,1064,3471,95000,86000,0.30654,Pay-off,non-default,WI,1,47220,10.2,1.572631579
31,102600,95,782,N,1241,3083,125000,122000,0.40253,Active,non-default,CO,0,51022,9.8,0.8208
27,140000,90,578,N,2813,4658,168000,166000,0.603907,Pay-off,non-default,FL,0,40171,12.3,0.833333333
37,130000,100,698,Y,1605,3600,141500,141000,0.445833,Pay-off,non-default,FL,0,40171,12.3,0.918727915
32,158650,95,761,N,2315,4583,127500,127500,0.505128,Pay-off,non-default,FL,1,40171,12.3,1.244313725
49,260000,100,732,N,2315,6426,180000,179900,0.360255,Active,non-default,MO,1,43988,10.9,1.444444444
37,26500,24,714,Y,2835,7642,440000,440000,0.370976,Active,non-default,NY,0,44228,14.4,0.060227273
25,180000,90,665,Y,12139,21116,350000,350000,0.574872,Active,non-default,FL,0,40171,12.3,0.514285714
56,130150,95,776,N,2882,5156,143000,139615,0.55896,Pay-off,non-default,CO,0,51022,9.8,0.91013986
31,159495,100,665,N,1263,5500,159000,159000,0.229636,Pay-off,non-default,NV,1,46984,10.2,1.003113208
30,105000,100,568,N,1544,3914,143500,143025,0.394481,Active,non-default,GA,0,43217,12,0.731707317
37,144000,90,693,Y,2804,8750,310000,295000,0.320457,Active,non-default,NY,0,44228,14.4,0.464516129
49,100200,100,706,N,2009,5245,220000,219900,0.383031,Pay-off,non-default,VA,0,53275,9.8,0.455454545
44,262000,69,659,N,0,5025,395000,395000,0,Pay-off,non-default,NY,0,44228,14.4,0.663291139
28,78850,95,762,N,2494,7257,140000,139900,0.343668,Pay-off,non-default,KY,0,37396,15.4,0.563214286
37,64000,80,725,Y,2124,9672,210000,202500,0.219603,Active,non-default,TN,0,38550,14.9,0.304761905
27,65550,95,709,N,1671,4048,148000,141000,0.412796,Pay-off,non-default,FL,0,40171,12.3,0.442905405
29,134000,95,741,N,1263,3672,138000,137565,0.343954,Active,non-default,FL,0,40171,12.3,0.971014493
39,121600,80,771,N,1076,3750,140000,140000,0.286933,Active,non-default,IL,0,45787,12.5,0.868571429
52,98400,80,782,Y,2304,3207,156000,156000,0.718428,Active,non-default,NY,0,44228,14.4,0.630769231
45,79000,64,615,Y,2450,7583,212000,211140,0.323091,Pay-off,non-default,TX,0,41275,16.4,0.372641509
37,32680,95,718,N,2281,6522,270000,269900,0.349739,Pay-off,non-default,CA,0,49894,13.2,0.121037037
37,104000,100,748,N,1834,4633,217000,212000,0.395856,Active,non-default,MD,0,56763,8.6,0.479262673
29,262000,100,720,N,562,3161,110000,96500,0.177792,Active,non-default,GA,1,43217,12,2.381818182
37,165000,77,697,Y,2299,3250,164000,162000,0.707385,Pay-off,non-default,FL,1,40171,12.3,1.006097561
47,50000,100,764,N,1969,6000,180000,179900,0.328167,Active,non-default,FL,0,40171,12.3,0.277777778
32,220910,85,702,N,1427,4085,122000,120000,0.349327,Pay-off,non-default,MO,1,43988,10.9,1.810737705
43,200000,80,598,N,947,1600,73000,66900,0.591875,Pay-off,non-default,TX,1,41275,16.4,2.739726027
44,177500,80,570,Y,1225,2930,47000,43610,0.418089,Active,non-default,NC,1,39000,14.8,3.776595745
37,99900,80,690,N,1028,2727,81000,80385,0.376971,Pay-off,non-default,WI,1,47220,10.2,1.233333333
51,264000,80,538,N,1042,2891,144500,144500,0.360429,Pay-off,non-default,AL,1,38111,15.5,1.826989619
37,125000,100,651,Y,1175,3274,135000,135000,0.358888,Active,non-default,WA,0,48688,11.7,0.925925926
37,177000,89,647,N,3729,5025,382000,369300,0.742136,Pay-off,non-default,CA,0,49894,13.2,0.463350785
27,129796,100,783,N,2673,6956,175000,172285,0.384273,Active,non-default,AZ,0,42590,13.8,0.741691429
44,169950,89,658,N,2428,11083,255000,249335,0.219074,Pay-off,non-default,FL,0,40171,12.3,0.666470588
34,187200,90,648,Y,1028,2254,123000,117900,0.456078,Active,non-default,GA,1,43217,12,1.52195122
42,143200,90,779,N,1137,5833,104500,104000,0.194925,Active,non-default,NC,1,39000,14.8,1.370334928
37,78900,100,632,N,2613,5748,171000,169525,0.454593,Pay-off,non-default,PA,0,44286,10.4,0.461403509
41,247350,97,685,N,1712,3250,180000,180000,0.526769,Active,non-default,IA,1,43042,9.7,1.374166667
37,148190,102,744,N,2421,5720,80800,80000,0.423252,Pay-off,non-default,MO,1,43988,10.9,1.834034653
37,150000,70,791,N,1868,3141,175000,175000,0.594715,Active,non-default,KS,0,43725,10.7,0.857142857
21,109400,98,716,Y,1440,5833,145000,144900,0.246871,Pay-off,non-default,NY,0,44228,14.4,0.754482759
61,67500,90,714,N,2715,5958,250000,249900,0.45569,Active,non-default,TN,0,38550,14.9,0.27
56,174000,80,653,N,1934,4635,176500,176100,0.41726,Pay-off,non-default,FL,0,40171,12.3,0.985835694
40,188650,100,750,N,535,3211,70000,70000,0.166615,Pay-off,non-default,AZ,1,42590,13.8,2.695
37,135250,75,668,N,2151,3463,160000,160000,0.621138,Active,non-default,IL,0,45787,12.5,0.8453125
37,260000,80,659,N,2306,5025,90000,87000,0.458934,Active,non-default,PA,1,44286,10.4,2.888888889
37,135000,84,680,N,2300,4740,350000,135000,0.485232,Pay-off,non-default,CA,0,49894,13.2,0.385714286
40,305180,100,763,N,713,3000,86000,86000,0.237667,Pay-off,non-default,OK,1,38281,12.6,3.548604651
33,97000,97,654,Y,2321,5497,175000,159500,0.42223,Active,non-default,FL,0,40171,12.3,0.554285714
37,104400,80,605,N,3593,8750,312000,311400,0.410629,Pay-off,non-default,CA,0,49894,13.2,0.334615385
24,119000,100,649,Y,3007,5499,187000,187000,0.546827,Pay-off,non-default,FL,0,40171,12.3,0.636363636
28,277674,102,744,Y,707,3238,75000,75000,0.218345,Active,non-default,WI,1,47220,10.2,3.70232
37,87400,92,661,N,1133,7422,186000,182500,0.152654,Pay-off,non-default,AZ,0,42590,13.8,0.469892473
